,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분, 카메라대수 ,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도 ,경도,데이터기준일자,지번주소,도로명주소,법정동
173,서울특별시동작구청,서울특별시 동작구 상도로 22길 25(상도2동 196-90) (한전주),,생활방범,1,,,,,02-820-2906,37.502136,126.93706,2020-03-24,서울특별시 동작구 상도동 196-1,서울특별시 동작구 상도로22길 27,상도동
174,서울특별시동작구청,서울특별시 동작구 장승배기로 9나길1 (상도2동 200-1 교육청맞은편),,생활방범,3,,,,,02-820-2906,37.502527,126.93951399999999,2020-03-24,서울특별시 동작구 상도동 200-39,서울특별시 동작구 장승배기로9나길 2,상도동
175,서울특별시동작구청,서울특별시 동작구 상도로 30길73 (상도2동 28-24 낙원경로당),,생활방범,3,,,,,02-820-2906,37.503809000000004,126.94488,2020-03-24,서울특별시 동작구 상도동 156-19,서울특별시 동작구 상도로30길 78,상도동
176,서울특별시동작구청,서울특별시 동작구 장승배기로10길 28(상도2동 178-3),,생활방범,3,,,,,02-820-2906,37.504774,126.94074499999999,2020-03-24,서울특별시 동작구 상도동 178-8,서울특별시 동작구 장승배기로10길 28,상도동
177,서울특별시동작구청,서울특별시 동작구 만양로 7 (상도2동 22-107 진양연립 길건너),,생활방범,3,,,,,02-820-2906,37.50554,126.946776,2020-03-24,서울특별시 동작구 상도동 17-1,서울특별시 동작구 만양로 9,상도동
178,서울특별시동작구청,서울특별시 동작구 성대로 6마길 10 (상도3동 279-170 신동아빌라),,생활방범,3,,,,,02-820-2906,37.495338000000004,126.93513300000001,2020-03-24,서울특별시 동작구 상도동 279-170,서울특별시 동작구 성대로6마길 10,상도동
179,서울특별시동작구청,서울특별시 동작구 상도로 11길23 (상도3동 335-110)(한전주),,생활방범,1,,,,,02-820-2906,37.501938,126.92904399999999,2020-03-24,서울특별시 동작구 상도동 335-111,서울특별시 동작구 상도로11길 26,상도동
180,서울특별시동작구청,서울특별시 동작구 상도로13나길 33(상도3동 335-202),,생활방범,3,,,,,02-820-2906,37.502663,126.929259,2020-03-24,서울특별시 동작구 상도동 335-11,서울특별시 동작구 상도로13나길 30,상도동
181,서울특별시동작구청,서울특별시 동작구 상도로 13다길 1 (상도3동 335-98),,생활방범,3,,,,,02-820-2906,37.500765,126.930296,2020-03-24,서울특별시 동작구 상도동 335-141,서울특별시 동작구 상도로13길 7,상도동
182,서울특별시동작구청,서울특별시 동작구 상도로15사길 30 (상도3동 356-67),,생활방범,3,,,,,02-820-2906,37.503008,126.932949,2020-03-24,서울특별시 동작구 상도동 356-13,서울특별시 동작구 상도로15사길 30,상도동
183,서울특별시동작구청,서울특별시 동작구 국사봉1길 178 (상도3동 283-48),,생활방범,3,,,,,02-820-2906,37.494809000000004,126.93470900000001,2020-03-24,서울특별시 동작구 상도동 282-29,서울특별시 동작구 국사봉1길 178,상도동
184,서울특별시동작구청,서울특별시 동작구 성대로 6가길 24 (상도3동256-69),,생활방범,3,,,,,02-820-2906,37.49783,126.932901,2020-03-24,서울특별시 동작구 상도동 256-215,서울특별시 동작구 성대로6가길 24,상도동
185,서울특별시동작구청,서울특별시 동작구 성대로 21길 54 (상도4동 244-131 상도초등학교 정문위),,생활방범,3,,,,,02-820-2906,37.500347,126.93641299999999,2020-03-24,서울특별시 동작구 상도동 244-131,서울특별시 동작구 성대로21길 51,상도동
186,서울특별시동작구청,서울특별시 동작구 양녕로 22다길 27 (상도4동 214-56),,생활방범,3,,,,,02-820-2906,37.496815000000005,126.94586699999999,2020-03-24,서울특별시 동작구 상도동 214-1,서울특별시 동작구 양녕로22다길 27,상도동
187,서울특별시동작구청,서울특별시 동작구 성대로 14길 81 (상도4동 279-408),,생활방범,3,,,,,02-820-2906,37.494863,126.93869299999999,2020-03-24,서울특별시 동작구 상도동 279-408,서울특별시 동작구 성대로14길 81,상도동
188,서울특별시동작구청,서울특별시 동작구 성대로 165 (상도4동 235-34 충남정육점옆),,생활방범,3,,,,,02-820-2906,37.498689,126.93948700000001,2020-03-24,서울특별시 동작구 상도동 산 65-176,서울특별시 동작구 성대로 166,상도동
189,서울특별시동작구청,서울특별시 동작구 성대로1가길 24(상도4동 242-5),,생활방범,3,,,,,02-820-2906,37.501525,126.935744,2020-03-24,서울특별시 동작구 상도동 242-5,서울특별시 동작구 성대로1가길 24,상도동
190,서울특별시동작구청,서울특별시 동작구 성대로 10길 3 (상도4동 261-20 안일약국 주변),,생활방범,3,,,,,02-820-2906,37.4975,126.934634,2020-03-24,서울특별시 동작구 상도동 261-11,서울특별시 동작구 성대로10길 5,상도동
191,서울특별시동작구청,서울특별시 동작구 성대로 16길 39 (상도4동 279-334 현대훼미리),,생활방범,3,,,,,02-820-2906,37.496808,126.937804,2020-03-24,서울특별시 동작구 상도동 279-20,서울특별시 동작구 성대로16길 38,상도동
192,서울특별시동작구청,서울특별시 동작구 양녕로 25길 51 (상도4동 210-285),,생활방범,3,,,,,02-820-2906,37.49706,126.941474,2020-03-24,서울특별시 동작구 상도동 210-94,서울특별시 동작구 양녕로25길 51,상도동
193,서울특별시동작구청,서울특별시 동작구 등용로 10가길 7(대방동 44-104) (한전주),,생활방범,1,,,,,02-820-2906,37.509772,126.933194,2020-03-24,서울특별시 동작구 대방동 44-3,서울특별시 동작구 등용로10가길 4,대방동
194,서울특별시동작구청,서울특별시 동작구 등용로 10길 44 (대방동 44-250 영진교회 앞),,생활방범,3,,,,,02-820-2906,37.510421,126.934101,2020-03-24,서울특별시 동작구 대방동 44-250,서울특별시 동작구 등용로10길 44,대방동
195,서울특별시동작구청,서울특별시 동작구 여의대방로 24다길 57 (대방동 410-10 코롱아파트 옆),,생활방범,3,,,,,02-820-2906,37.49879,126.92436699999999,2020-03-24,서울특별시 동작구 대방동 409-2,서울특별시 동작구 여의대방로24마길 4-1,대방동
196,서울특별시동작구청,서울특별시 동작구 상도로 11길 9-1(대방동 335-29 동작 노인복지관 옆),,생활방범,3,,,,,02-820-2906,37.500651,126.929372,2020-03-24,서울특별시 동작구 대방동 335-40,서울특별시 동작구 상도로11길 9,대방동
197,서울특별시동작구청,서울특별시 동작구 대방동 23길 45 (대방동 388-17),,생활방범,3,,,,,02-820-2906,37.504090000000005,126.92266000000001,2020-03-24,서울특별시 동작구 대방동 466-43,서울특별시 동작구 여의대방로36길 5,대방동
198,서울특별시동작구청,서울특별시 동작구 대방동 23길 21(대방동 380-1) ,,생활방범,3,,,,,02-820-2906,37.503972,126.924172,2020-03-24,서울특별시 동작구 대방동 466-10,서울특별시 동작구 대방동23길 21,대방동
199,서울특별시동작구청,서울특별시 동작구 여의대방로24나길 2(대방동 414-5),,생활방범,3,,,,,02-820-2906,37.498445000000004,126.920952,2020-03-24,서울특별시 동작구 대방동 414-5,서울특별시 동작구 여의대방로24나길 2,대방동
200,서울특별시동작구청,서울특별시 동작구 여의대방로 22 우성아파트사이약수터길(한전주) ,,생활방범,1,,,,,02-820-2906,37.492078,126.913195,2020-03-24,서울특별시 동작구 신대방동 722,서울특별시 동작구 여의대방로 22,신대방동
201,서울특별시동작구청,서울특별시 동작구 신대방14가길 23 (신대방1동 631-4 대천교회 앞)(한전주),,생활방범,1,,,,,02-820-2906,37.489967,126.912259,2020-03-24,서울특별시 동작구 신대방동 632-22,서울특별시 동작구 신대방14가길 26,신대방동
202,서울특별시동작구청,서울특별시 동작구 신대방1길 32 (신대방1동694-20앞 삼거리),,생활방범,3,,,,,02-820-2906,37.48652,126.90998799999998,2020-03-24,서울특별시 동작구 신대방동 702-8,서울특별시 동작구 신대방1길 32,신대방동
203,서울특별시동작구청,서울특별시 동작구 여의대방로 10길 73 (신대방1동 470-13),,생활방범,3,,,,,02-820-2906,37.493399,126.9149,2020-03-24,서울특별시 동작구 신대방동 470-13,서울특별시 동작구 여의대방로10가길 1,신대방동
204,서울특별시동작구청,서울특별시 동작구 대림로 43 동작쌍떼빌아파트 놀이터,,생활방범,3,,,,,02-820-2906,37.487625,126.908275,2020-03-24,서울특별시 동작구 신대방동 700-2,서울특별시 동작구 대림로 43,신대방동
205,서울특별시동작구청,서울특별시 동작구 신대방3길 38 (신대방1동 689-57 댕기머리미용실),,생활방범,3,,,,,02-820-2906,37.487627,126.90968899999999,2020-03-24,서울특별시 동작구 신대방동 690-18,서울특별시 동작구 신대방3길 37,신대방동
206,서울특별시동작구청,서울특별시 동작구 신대방6길 25 (신대방1동 616-54 아이비영재어린이집 앞),,생활방범,3,,,,,02-820-2906,37.488902,126.911369,2020-03-24,서울특별시 동작구 신대방동 618-4,서울특별시 동작구 신대방6길 24,신대방동
207,서울특별시동작구청,서울특별시 동작구 여의대방로16길 12-7 (신대방2동 498-44 주택가)(한전주),,생활방범,1,,,,,02-820-2906,37.496297,126.91621200000002,2020-03-24,서울특별시 동작구 신대방동 498-21,서울특별시 동작구 여의대방로16길 12-7,신대방동
208,서울특별시동작구청,서울특별시 동작구 여의대방로 22카길 12 (신대방2동 358-6 은혜교회 뒤),,생활방범,3,,,,,02-820-2906,37.497724,126.925845,2020-03-24,서울특별시 동작구 신대방동 360-106,서울특별시 동작구 여의대방로22카길 12,신대방동
209,서울특별시동작구청,"서울특별시 동작구 서울특별시 동작구 보라매로9길 38-1 (신대방2동 366-57,58 한전주)",,생활방범,1,,,,,02-820-2906,37.495038,126.92511699999999,2020-03-24,서울특별시 동작구 신대방동 366-56,서울특별시 동작구 보라매로9길 40,신대방동
210,서울특별시동작구청,서울특별시 동작구 서울특별시 동작구 보라매로7가길 6 (신대방2동 344-137 월드카센타) (전신주),,생활방범,1,,,,,02-820-2906,37.493846999999995,126.926309,2020-03-24,서울특별시 동작구 신대방동 344-137,서울특별시 동작구 보라매로7가길 6-1,신대방동
211,서울특별시동작구청,서울특별시 동작구 국사봉2가길 15 (신대방2동 339-4 대성빌라옆) (한전주),,생활방범,1,,,,,02-820-2906,37.497508,126.929073,2020-03-24,서울특별시 동작구 신대방동 339-4,서울특별시 동작구 국사봉2가길 14,신대방동
212,서울특별시동작구청,서울특별시 동작구 보라매로17길 23 (신대방2동 360-146),,생활방범,3,,,,,02-820-2906,37.497321,126.92685900000001,2020-03-24,서울특별시 동작구 신대방동 360-138,서울특별시 동작구 보라매로15길 16,신대방동
213,서울특별시동작구청,서울특별시 동작구 사당로2가길 10-3 (상도1동 410 현대아파트 201동),,생활방범,3,,,,,02-820-2906,37.493351000000004,126.961114,2020-03-24,서울특별시 동작구 상도동 407-4,서울특별시 동작구 사당로2가길 10-5,상도동
214,서울특별시동작구청,서울특별시 동작구 상도로55길 16 (상도1동 484),,생활방범,3,,,,,02-820-2906,37.497876,126.955321,2020-03-24,서울특별시 동작구 상도동 484-1,서울특별시 동작구 상도로 369,상도동
215,서울특별시동작구청,서울특별시 동작구 상도로47가길9 (상도1동 359-1 새마을금고 부근)(한전주),,생활방범,1,,,,,02-820-2906,37.50031,126.95138100000001,2020-03-24,서울특별시 동작구 상도1동 358-1,서울특별시 동작구 상도로47가길 5,상도1동
216,서울특별시동작구청,서울특별시 동작구 상도로52길 4(상도동 469-5),,생활방범,3,,,,,02-820-2906,37.498092,126.95146399999999,2020-03-24,서울특별시 동작구 상도동 517-4,서울특별시 동작구 상도로52길 4,상도동
217,서울특별시동작구청,서울특별시 동작구 현충로12길 106(흑석동 295),,생활방범,3,,,,,02-820-2906,37.503997,126.9682,2020-03-24,서울특별시 동작구 흑석동 295,서울특별시 동작구 현충로12길 106,흑석동
218,서울특별시동작구청,서울특별시 동작구 서달로4길 33(흑석동 79-132),,생활방범,3,,,,,02-820-2906,37.496179,126.938547,2020-03-24,서울특별시 동작구 상도동 279-458,서울특별시 동작구 양녕로23길 82,상도동
219,서울특별시동작구청,서울특별시 동작구 흑석로6길 29 (흑석동 207-74) (한전주),,생활방범,1,,,,,02-820-2906,37.505459,126.956084,2020-03-24,서울특별시 동작구 흑석동 207-74,서울특별시 동작구 흑석로6길 29,흑석동
220,서울특별시동작구청,서울특별시 동작구 서달로10나길 19 (흑석동 84-134 제일교회),,생활방범,1,,,,,02-820-2906,37.503403999999996,126.962272,2020-03-24,서울특별시 동작구 흑석동 84-134,서울특별시 동작구 서달로10나길 19,흑석동
221,서울특별시동작구청,서울특별시 동작구 동작대로3길 46 (사당1동 1034-46),,생활방범,3,,,,,02-820-2906,37.478834,126.97901599999999,2020-03-24,서울특별시 동작구 사당동 1103,서울특별시 동작구 동작대로3길 45,사당동
222,서울특별시동작구청,서울특별시 동작구 동작대로15길 96 (사당1동 321-21),,생활방범,3,,,,,02-820-2906,37.482682000000004,126.97620900000001,2020-03-24,서울특별시 동작구 사당동 321-21,서울특별시 동작구 동작대로15길 96,사당동
223,서울특별시동작구청,서울특별시 동작구 남부순환로255나길 9(사당1동 449-18),,생활방범,3,,,,,02-820-2906,37.477059999999994,126.97157,2020-03-24,서울특별시 동작구 사당동 449-28,서울특별시 동작구 남부순환로255나길 8,사당동
224,서울특별시동작구청,서울특별시 동작구 남부순환로271길 35 (사당1동 1032-50 완도수산)(한전주),,생활방범,1,,,,,02-820-2906,37.478328000000005,126.98003,2020-03-24,서울특별시 동작구 사당동 1104,서울특별시 동작구 동작대로3길 25,사당동
225,서울특별시동작구청,서울특별시 동작구 동작대로41길22 (사당2동102-69),,생활방범,3,,,,,02-820-2906,37.496509,126.980595,2020-03-24,서울특별시 동작구 동작동 102-69,서울특별시 동작구 동작대로41길 21,동작동
226,서울특별시동작구청,서울특별시 동작구 동작대로25길 16,,생활방범,3,,,,,02-820-2906,37.486286,126.98113799999999,2020-03-24,서울특별시 동작구 사당동 735-1,서울특별시 동작구 동작대로25길 13,사당동
227,서울특별시동작구청,서울특별시 동작구 동작대로31길 32(사당동 91-41),,생활방범,5,,,,,02-820-2906,37.489088,126.98055,2020-03-24,서울특별시 동작구 사당동 91-11,서울특별시 동작구 동작대로31길 35,사당동
228,서울특별시동작구청,서울특별시 동작구 동작대로 33마길 39(사당2동 64-61)((한전주),,생활방범,1,,,,,02-820-2906,37.491017,126.977737,2020-03-24,서울특별시 동작구 사당동 64-61,서울특별시 동작구 동작대로33마길 39,사당동
229,서울특별시동작구청,서울특별시 동작구 사당로29다길 54(사당동 141-251),,생활방범,2,,,,,02-820-2906,37.486837,126.97713,2020-03-24,서울특별시 동작구 사당동 161-33,서울특별시 동작구 사당로29다길 56,사당동
230,서울특별시동작구청,서울특별시 동작구 사당로23길 181 (사당3동 175-25 고은약국앞),,생활방범,3,,,,,02-820-2906,37.490157,126.970926,2020-03-24,서울특별시 동작구 사당동 173-23,서울특별시 동작구 사당로23길 177,사당동
231,서울특별시동작구청,서울특별시 동작구 사당로27길 247 (사당3동 178-1 성락빌라 앞),,생활방범,3,,,,,02-820-2906,37.492615,126.96925700000001,2020-03-24,서울특별시 동작구 사당동 178-1,서울특별시 동작구 사당로27길 247,사당동
232,서울특별시동작구청,서울특별시 동작구 사당로13길 8 (사당3동 252-10),,생활방범,3,,,,,02-820-2906,37.484446000000005,126.972755,2020-03-24,서울특별시 동작구 사당동 252-4,서울특별시 동작구 사당로13길 8,사당동
233,서울특별시동작구청,서울특별시 동작구 사당로20나길 114 (사당4동 304-4)(한전주),,생활방범,1,,,,,02-820-2906,37.478817,126.97148100000001,2020-03-24,서울특별시 동작구 사당동 304-17,서울특별시 동작구 남부순환로257길 41,사당동
234,서울특별시동작구청,서울특별시 동작구 사당로16가길 12 (사당4동 265-57)(한전주),,생활방범,3,,,,,02-820-2906,37.482977000000005,126.972734,2020-03-24,서울특별시 동작구 사당동 268-5,서울특별시 동작구 사당로16가길 11,사당동
235,서울특별시동작구청,서울특별시 동작구 사당로16바길 16 (사당4동 296-32),,생활방범,1,,,,,02-820-2906,37.481357,126.971607,2020-03-24,서울특별시 동작구 사당동 708-529,서울특별시 동작구 사당로16바길 16,사당동
236,서울특별시동작구청,서울특별시 동작구 사당로14가길 8(사당4동 254-11),,생활방범,1,,,,,02-820-2906,37.484012,126.97180700000001,2020-03-24,서울특별시 동작구 사당동 254-16,서울특별시 동작구 사당로14가길 8,사당동
237,서울특별시동작구청,서울특별시 동작구 사당로8가길 9-8,,생활방범,3,,,,,02-820-2906,37.484065,126.96763500000002,2020-03-24,서울특별시 동작구 사당동 234-2,서울특별시 동작구 사당로8가길 9-8,사당동
238,서울특별시동작구청,서울특별시 동작구 상도로49길 7 (상도1동 465-16),,생활방범,3,,,,,02-820-2906,37.499024,126.951945,2020-03-24,서울특별시 동작구 상도동 518-7,서울특별시 동작구 상도로37길 58,상도동
239,서울특별시동작구청,서울특별시 동작구 사당로8길 9 (사당5동 248 사당문화회관 사거리),,생활방범,3,,,,,02-820-2906,37.484575,126.969349,2020-03-24,서울특별시 동작구 사당동 221,서울특별시 동작구 사당로10길 18,사당동
240,서울특별시동작구청,서울특별시 동작구 노량진로14나길 24(노량진1동 119-35) 한빛독서실,,생활방범,3,,,,,02-820-2906,37.511769,126.943357,2020-03-24,서울특별시 동작구 노량진동 119-32,서울특별시 동작구 노량진로14나길 24,노량진동
241,서울특별시동작구청,서울특별시 동작구 노량진로32길 10(노량진1동 10-23) 본동현장민원실 뒤편,,생활방범,3,,,,,02-820-2906,37.512937,126.956204,2020-03-24,서울특별시 동작구 본동 10-25,서울특별시 동작구 노량진로32길 14-3,본동
242,서울특별시동작구청,서울특별시 동작구 상도로34나길 9(상도2동 154-5),,생활방범,3,,,,,02-820-2906,37.504012,126.94600700000001,2020-03-24,서울특별시 동작구 상도동 154-5,서울특별시 동작구 상도로34나길 9,상도동
243,서울특별시동작구청,서울특별시 동작구 서달로10길 98(흑석동 74),,생활방범,3,,,,,02-820-2906,37.505196999999995,126.96823799999999,2020-03-24,서울특별시 동작구 흑석동 264-27,서울특별시 동작구 현충로18길 37,흑석동
244,서울특별시동작구청,서울특별시 동작구 남부순환로257가길 48(사당동 419-33),,생활방범,3,,,,,02-820-2906,37.480008000000005,126.976487,2020-03-24,서울특별시 동작구 사당동 419-158,서울특별시 동작구 남부순환로257가길 46-1,사당동
245,서울특별시동작구청,서울특별시 동작구 동작대로31길 46-6(사당동 91-38),,생활방범,4,,,,,02-820-2906,37.489447999999996,126.979927,2020-03-24,서울특별시 동작구 사당동 91-38,서울특별시 동작구 동작대로31길 46-6,사당동
246,서울특별시동작구청,서울특별시 동작구 동작대로길27길 5(사당2동 139-30 태평백화점 뒤),,생활방범,3,,,,,02-820-2906,37.487171999999994,126.981628,2020-03-24,서울특별시 동작구 사당동 136-1,서울특별시 동작구 동작대로 119,사당동
247,서울특별시동작구청,서울특별시 동작구 사당로16나길 22(사당4동 267-21),,생활방범,3,,,,,02-820-2906,37.483017,126.972059,2020-03-24,서울특별시 동작구 사당동 267-8,서울특별시 동작구 사당로16나길 21,사당동
248,서울특별시동작구청,서울특별시 동작구 여의대방로 300,,생활방범,3,,,,,02-820-2906,37.513546000000005,126.927093,2020-03-24,서울특별시 동작구 대방동 94-1,서울특별시 영등포구 여의대방로62길 4,대방동
249,서울특별시동작구청,서울특별시 동작구 여의대방로22나길 23(신대방2동 367-83 문창중학교 통학로),,생활방범,3,,,,,02-820-2906,37.496798999999996,126.921268,2020-03-24,서울특별시 동작구 신대방동 367-102,서울특별시 동작구 여의대방로22다길 1,신대방동
250,서울특별시동작구청,서울특별시 동작구 흑석로3길 47,,생활방범,3,,,,,02-820-2906,37.50932,126.956989,2020-03-24,서울특별시 동작구 흑석동 198-90,서울특별시 동작구 흑석로3길 50,흑석동
251,서울특별시동작구청,서울특별시 동작구 흑석로3길 60(흑석동 186-20),,생활방범,3,,,,,02-820-2906,37.509555999999996,126.958052,2020-03-24,서울특별시 동작구 흑석동 198-90,서울특별시 동작구 흑석로3길 59,흑석동
252,서울특별시동작구청,서울특별시 동작구 흑석로13길 27(흑석동 186-68),,생활방범,2,,,,,02-820-2906,37.509986,126.958867,2020-03-24,서울특별시 동작구 흑석동 198-92,서울특별시 동작구 흑석로5길 109,흑석동
253,서울특별시동작구청,서울특별시 동작구 흑석로5길 92(흑석동 186-61),,생활방범,2,,,,,02-820-2906,37.509083000000004,126.958717,2020-03-24,서울특별시 동작구 흑석동 198-90,서울특별시 동작구 흑석로5길 92,흑석동
254,서울특별시동작구청,서울특별시 동작구 흑석로5길 73,,생활방범,2,,,,,02-820-2906,37.509057,126.957812,2020-03-24,서울특별시 동작구 흑석동 198-77,서울특별시 동작구 흑석로5길 74,흑석동
255,서울특별시동작구청,서울특별시 동작구 흑석로9길 72(흑석동 198-17),,생활방범,4,,,,,02-820-2906,37.508609,126.95673700000002,2020-03-24,서울특별시 동작구 흑석동 201-7,서울특별시 동작구 흑석로9길 65,흑석동
256,서울특별시동작구청,서울특별시 동작구 흑석로13마길 12(흑석동 186-12),,생활방범,2,,,,,02-820-2906,37.509276,126.959515,2020-03-24,서울특별시 동작구 흑석동 186-147,서울특별시 동작구 흑석로13마길 14,흑석동
257,서울특별시동작구청,서울특별시 동작구 보라매로13길 13(신대방2동 344-74),,생활방범,3,,,,,02-820-2906,37.496169,126.926774,2020-03-24,서울특별시 동작구 신대방동 344-74,서울특별시 동작구 보라매로13길 13,신대방동
258,서울특별시동작구청,서울특별시 동작구 장승배기로 20다길 10 정호아트빌라 삼거리(노량진1동 232-9),,생활방범,3,,,,,02-820-2906,37.509867,126.94130700000001,2020-03-24,서울특별시 동작구 노량진동 232-9,서울특별시 동작구 장승배기로24길 22,노량진동
259,서울특별시동작구청,서울특별시 동작구 장승배기로26길 65(노량진1동 119-118),,생활방범,3,,,,,02-820-2906,37.511058,126.943087,2020-03-24,서울특별시 동작구 노량진동 84-109,서울특별시 동작구 장승배기로26길 62,노량진동
260,서울특별시동작구청,서울특별시 동작구 사당로16다길 57 제일아파트 앞 사거리(사당5동 240-15),,생활방범,3,,,,,02-820-2906,37.483323999999996,126.969946,2020-03-24,서울특별시 동작구 사당동 240-18,서울특별시 동작구 사당로16다길 56,사당동
261,서울특별시동작구청,서울특별시 동작구 신대방2가길 12(신대방1동 618-147),,생활방범,3,,,,,02-820-2906,37.488434999999996,126.912668,2020-03-24,서울특별시 동작구 신대방동 618-57,서울특별시 동작구 신대방2가길 10,신대방동
262,서울특별시동작구청,서울특별시 동작구 현충로22길 23(흑석동 227-20),,생활방범,3,,,,,02-820-2906,37.504369,126.97048500000001,2020-03-24,서울특별시 동작구 흑석동 33-302,서울특별시 동작구 현충로22길 23,흑석동
263,서울특별시동작구청,서울특별시 동작구 노량진로16길 10(노량진1동 100-3),,생활방범,3,,,,,02-820-2906,37.513025,126.94376299999999,2020-03-24,서울특별시 동작구 노량진동 116-2,서울특별시 동작구 노량진로16길 14,노량진동
264,서울특별시동작구청,서울특별시 동작구 매봉로134 신동아APT앞(노량진1동 481),,생활방범,3,,,,,02-820-2906,37.510455,126.951117,2020-03-24,서울특별시 동작구 본동 148-9,서울특별시 동작구 매봉로 135,본동
265,서울특별시동작구청,서울특별시 동작구 만양로13길 28(노량진1동 221-84),,생활방범,3,,,,,02-820-2906,37.509344,126.94476499999999,2020-03-24,서울특별시 동작구 노량진동 221-138,서울특별시 동작구 만양로13길 28,노량진동
266,서울특별시동작구청,서울특별시 동작구 장승배기로16길 65(노량진2동 229-42),,생활방범,3,,,,,02-820-2906,37.507703,126.943031,2020-03-24,서울특별시 동작구 노량진동 329-4,서울특별시 동작구 장승배기로16길 65,노량진동
267,서울특별시동작구청,서울특별시 동작구 노량진로8나길 111(노량진2동 294-414),,생활방범,4,,,,,02-820-2906,37.507791999999995,126.93603,2020-03-24,서울특별시 동작구 노량진동 294-460,서울특별시 동작구 노량진로8나길 111,노량진동
268,서울특별시동작구청,서울특별시 동작구 노량진로8다길 2(노량진2동 282-40),,생활방범,3,,,,,02-820-2906,37.510858,126.937069,2020-03-24,서울특별시 동작구 노량진동 250-3,서울특별시 동작구 노량진로8나길 40,노량진동
269,서울특별시동작구청,서울특별시 동작구 장승배기로9길 41(상도2동 184-150),,생활방범,3,,,,,02-820-2906,37.503084,126.93773700000001,2020-03-24,서울특별시 동작구 상도동 184-2,서울특별시 동작구 장승배기로9길 41-2,상도동
270,서울특별시동작구청,서울특별시 동작구 상도로15길 104(상도2동 361-106),,생활방범,3,,,,,02-820-2906,37.504321999999995,126.93601699999999,2020-03-24,서울특별시 동작구 상도동 26-71,서울특별시 동작구 상도로15길 91,상도동
271,서울특별시동작구청,서울특별시 동작구 상도로34길 36(상도2동 156-11),,생활방범,3,,,,,02-820-2906,37.503190999999994,126.94485800000001,2020-03-24,서울특별시 동작구 상도동 157-50,서울특별시 동작구 상도로34길 40,상도동
272,서울특별시동작구청,서울특별시 동작구 국사봉10길 81-3(상도3동 301-70),,생활방범,3,,,,,02-820-2906,37.493221999999996,126.932943,2020-03-24,서울특별시 동작구 상도동 301-84,서울특별시 동작구 국사봉10길 81-3,상도동
273,서울특별시동작구청,서울특별시 동작구 상도로15다길 7-12(상도3동 331-67),,생활방범,3,,,,,02-820-2906,37.502316,126.932906,2020-03-24,서울특별시 동작구 상도동 331-59,서울특별시 동작구 상도로15다길 7-12,상도동
274,서울특별시동작구청,서울특별시 동작구 성대로2길 11 상도3동주민센터(상도3동 315-37),,생활방범,3,,,,,02-820-2906,37.499189,126.93122,2020-03-24,서울특별시 동작구 상도동 314-35,서울특별시 동작구 국사봉1길 52,상도동
275,서울특별시동작구청,서울특별시 동작구 상도로22나길 17(상도4동 193-63),,생활방범,3,,,,,02-820-2906,37.501751,126.936451,2020-03-24,서울특별시 동작구 상도동 193-2,서울특별시 동작구 상도로22나길 18,상도동
276,서울특별시동작구청,서울특별시 동작구 성대로25길 10-8 구립샛별어린이집(상도4동 236-24),,생활방범,3,,,,,02-820-2906,37.499179,126.93896799999999,2020-03-24,서울특별시 동작구 상도동 236-31,서울특별시 동작구 성대로25길 10-8,상도동
277,서울특별시동작구청,서울특별시 동작구 성대로10나길 6 성대경로당 인근(상도4동 269-13),,생활방범,3,,,,,02-820-2906,37.497119,126.934927,2020-03-24,서울특별시 동작구 상도동 269-2,서울특별시 동작구 성대로10길 17,상도동
278,서울특별시동작구청,서울특별시 동작구 대방동길 77 앞 삼거리(대방동 376-1),,생활방범,3,,,,,02-820-2906,37.505018,126.924775,2020-03-24,서울특별시 동작구 대방동 466-10,서울특별시 동작구 대방동길 80,대방동
279,서울특별시동작구청,서울특별시 동작구 등용로8가길 11 골목길(대방동 13-50),,생활방범,3,,,,,02-820-2906,37.506328,126.934142,2020-03-24,서울특별시 동작구 대방동 13-14,서울특별시 동작구 등용로8가길 12,대방동
280,서울특별시동작구청,서울특별시 동작구 여의대방로24사길 8 앞(대방동 404-15),,생활방범,3,,,,,02-820-2906,37.499062,126.925253,2020-03-24,서울특별시 동작구 대방동 466-11,서울특별시 동작구 여의대방로24다길 75,대방동
281,서울특별시동작구청,서울특별시 동작구 서울특별시 동작구 신대방길 88 새마을금고앞(신대방1동 602-15),,생활방범,3,,,,,02-820-2906,37.489616999999996,126.909452,2020-03-24,서울특별시 동작구 신대방동 588-18,서울특별시 동작구 신대방길 89,신대방동
282,서울특별시동작구청,서울특별시 동작구 신대방16가길 18 향나무빌라앞(신대방1동 599-24),,생활방범,3,,,,,02-820-2906,37.490321,126.91081399999999,2020-03-24,서울특별시 동작구 신대방동 599-15,서울특별시 동작구 신대방16가길 22,신대방동
283,서울특별시동작구청,서울특별시 동작구 신대방18길 1 장시회관 앞(신대방1동 591-57),,생활방범,4,,,,,02-820-2906,37.490055,126.90881,2020-03-24,서울특별시 동작구 신대방동 591-57,서울특별시 동작구 신대방18길 2,신대방동
